,id_student,code_module,code_presentation,score_CMA,score_Exam,score_TMA,valid_submission,late_submission,weighted_score,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,total_clickSum,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
1870,164259,0,1,0,0,70.4,4,1,70.4,1,6,0,6,0,0,5,0,460,0,0,0,0,51,0,117,0,0,153,0,0,0,0,0,0,24,0,84,31,1
1871,167906,0,1,0,0,70.9,3,2,70.9,0,12,0,3,1,0,5,0,1374,0,0,0,0,274,0,403,0,0,490,0,0,0,0,0,0,7,0,118,82,1
1872,168936,0,1,0,0,64.9,5,0,64.9,0,11,2,9,1,0,5,0,745,6,0,0,0,274,0,134,0,0,267,0,0,0,0,0,0,9,0,38,17,1
1873,172112,0,1,0,0,71.1,2,3,71.1,1,2,1,10,1,0,5,0,1890,0,0,0,0,231,1,301,0,0,1002,0,0,0,0,0,0,23,0,199,133,1
1874,172797,0,1,0,0,61.4,3,2,61.4,0,2,0,10,1,0,5,0,1646,6,0,0,0,273,1,422,0,0,797,0,0,0,0,0,0,21,0,106,20,1
1875,174782,0,1,0,0,80.1,5,0,80.1,1,0,1,8,2,0,5,0,5980,5,0,0,0,2868,0,1236,0,3,1425,0,0,0,0,0,0,15,0,252,176,1
1876,175392,0,1,0,0,81.7,5,0,81.7,1,4,1,10,1,0,5,0,3961,5,0,0,0,1964,0,804,0,0,874,0,0,0,0,0,0,48,0,150,116,1
1877,175932,0,1,0,0,78.8,3,2,78.8,1,5,1,6,1,0,5,0,1732,13,0,0,0,232,0,309,0,0,1027,0,0,0,0,0,0,7,0,116,28,1
1878,175991,0,1,0,0,36,3,2,36,0,5,0,7,0,0,27,0,136,0,0,0,0,13,0,34,0,0,65,0,0,0,0,0,0,0,0,23,1,0
1879,180753,0,1,0,0,51.7,5,0,51.7,1,9,0,2,0,0,17,0,1899,9,0,0,0,738,0,338,0,0,619,0,0,0,0,0,0,11,0,132,52,1
1881,183096,0,1,0,0,54,4,1,54,0,9,0,5,0,0,5,0,1719,3,0,0,0,257,0,341,0,0,891,0,0,0,0,0,0,13,0,137,77,1
1882,183947,0,1,0,0,46.6,3,2,46.6,1,3,0,9,0,0,27,0,957,0,0,0,0,290,1,171,0,0,395,0,0,0,0,0,0,37,0,57,6,1
1883,184271,0,1,0,0,58.7,5,0,58.7,1,9,1,7,1,0,26,0,1214,18,0,0,0,112,0,272,0,1,765,0,0,0,0,0,0,7,0,32,7,1
1884,185439,0,1,0,0,7.4,0,1,7.4,1,3,1,9,0,0,17,0,322,0,0,0,0,32,1,56,0,4,197,0,0,0,0,0,0,6,0,25,1,0
1885,186149,0,1,0,0,75.6,1,4,75.6,1,6,1,2,1,0,5,0,1687,2,0,0,0,375,0,393,0,11,751,0,0,0,0,0,0,10,0,86,59,1
1886,187100,0,1,0,0,89.4,5,0,89.4,1,7,0,4,1,0,5,0,7793,5,0,0,0,3001,0,1979,0,0,1831,0,0,0,0,0,0,17,0,605,355,1
1888,189879,0,1,0,0,78.8,4,1,78.8,1,6,0,8,0,0,17,0,1539,10,0,0,0,410,0,384,0,1,527,0,0,0,0,0,0,8,0,123,76,1
1889,192183,0,1,0,0,66.7,4,1,66.7,0,9,2,8,0,0,5,0,3071,17,0,0,0,283,0,671,0,0,1749,0,0,0,0,0,0,5,0,195,151,1
1891,200860,0,1,0,0,50.8,4,1,50.8,1,3,2,4,1,0,5,0,491,0,0,0,0,152,0,181,0,0,81,0,0,0,0,0,0,14,0,61,2,1
1893,205350,0,1,0,0,72.2,5,0,72.2,1,9,1,7,1,0,5,0,1416,11,0,0,0,532,0,289,0,4,483,0,0,0,0,0,0,5,0,67,25,1
1894,205719,0,1,0,0,27.3,1,2,27.3,1,0,0,3,0,0,11,1,320,0,0,0,0,13,0,77,0,0,185,0,0,0,0,0,0,5,0,29,11,0
1895,227499,0,1,0,0,83.5,5,0,83.5,0,3,0,9,1,0,5,0,2597,10,0,0,0,1200,0,598,0,0,604,0,0,0,0,0,0,11,0,81,93,1
1896,227517,0,1,0,0,61.7,5,0,61.7,1,2,1,10,0,0,27,0,1065,0,0,0,0,264,0,176,0,1,481,0,0,0,0,0,0,7,0,116,20,0
1897,228082,0,1,0,0,74.8,5,0,74.8,1,3,1,5,0,0,5,0,219,1,0,0,0,27,0,53,0,0,66,0,0,0,0,0,0,13,0,58,1,1
1898,228222,0,1,0,0,60.7,2,3,60.7,1,1,2,4,0,0,5,0,445,0,0,0,0,86,0,133,0,0,152,0,0,0,0,0,0,8,0,42,24,1
1899,229179,0,1,0,0,65.1,5,0,65.1,1,11,0,1,0,0,5,0,549,0,0,0,0,57,0,133,0,0,283,0,0,0,0,0,0,5,0,52,19,1
1900,229361,0,1,0,0,77.5,5,0,77.5,1,1,0,4,0,0,5,0,1186,10,0,0,0,38,0,367,0,0,600,0,0,0,0,0,0,2,0,112,57,1
1901,231554,0,1,0,0,52.8,2,2,52.8,1,3,0,3,0,0,35,0,1676,2,0,0,0,416,0,264,0,0,921,0,0,0,0,0,0,6,0,64,3,1
1903,236284,0,1,0,0,75.5,3,2,75.5,1,6,4,8,0,0,5,0,732,0,0,0,0,58,0,94,0,0,498,0,0,0,0,0,0,9,0,59,14,1
1904,238007,0,1,0,0,79.5,5,0,79.5,1,8,1,8,2,0,5,0,1779,8,0,0,0,319,0,353,0,0,910,0,0,0,0,0,0,9,0,107,73,1
1905,240712,0,1,0,0,74.2,5,0,74.2,1,3,1,7,0,0,9,0,309,0,0,0,0,13,0,59,0,0,211,0,0,0,0,0,0,2,0,22,2,1
1906,240884,0,1,0,0,56.4,5,0,56.4,1,8,0,8,0,0,17,0,425,0,0,0,0,40,0,85,0,0,197,0,0,0,0,0,0,5,0,83,15,1
1907,241649,0,1,0,0,78.8,5,0,78.8,1,0,1,8,1,0,5,0,1604,13,0,0,0,191,0,313,0,0,976,0,0,0,0,0,0,5,0,73,33,1
1908,241729,0,1,0,0,59.6,4,1,59.6,0,1,1,5,1,0,5,0,1739,5,0,0,0,191,0,466,0,0,899,0,0,0,0,0,0,19,0,110,49,0
1909,242793,0,1,0,0,79.2,5,0,79.2,1,3,1,1,1,0,5,0,606,0,0,0,0,39,0,104,0,0,372,0,0,0,0,0,0,20,0,57,14,1
1910,246834,0,1,0,0,54.8,5,0,54.8,1,9,0,8,1,0,5,0,1062,0,0,0,0,101,1,194,0,0,568,0,0,0,0,0,0,15,0,144,39,1
1911,248270,0,1,0,0,78.9,2,3,78.9,1,5,2,1,0,0,11,0,1718,5,0,0,0,414,0,726,0,3,458,0,0,0,0,0,0,7,0,81,24,1
1912,255548,0,1,0,0,68.4,1,4,68.4,1,10,2,1,1,0,5,0,2221,0,0,0,0,437,2,547,0,0,897,0,0,0,0,0,0,7,0,203,128,1
1913,256815,0,1,0,0,77.7,2,3,77.7,1,5,1,9,0,0,17,0,1356,9,0,0,0,89,0,437,0,0,632,0,0,0,0,0,0,42,0,134,13,1
1914,258392,0,1,0,0,59.1,3,2,59.1,0,11,2,2,0,0,5,0,793,0,0,0,0,55,2,124,0,1,410,0,0,0,0,0,0,52,0,102,47,1
1915,258894,0,1,0,0,64.4,3,2,64.4,0,0,2,6,1,0,5,0,4783,3,0,0,0,1465,0,1169,0,0,1762,0,0,0,0,0,0,228,0,156,0,1
1917,262011,0,1,0,0,72.1,4,1,72.1,1,1,0,1,1,0,5,0,1019,0,0,0,0,230,2,189,0,1,447,0,0,0,0,0,0,8,0,112,30,1
1918,262934,0,1,0,0,76,5,0,76,0,5,0,2,1,0,5,0,2142,0,0,0,0,504,0,540,0,0,761,0,0,0,0,0,0,14,0,212,111,1
1919,268073,0,1,0,0,75.5,5,0,75.5,1,0,0,9,1,0,11,0,3165,8,0,0,0,1281,0,579,0,0,1055,0,0,0,0,0,0,12,0,140,90,0
1921,271251,0,1,0,0,76.9,5,0,76.9,1,6,0,7,1,0,5,0,3059,7,0,0,0,105,0,624,0,0,1744,0,0,0,0,0,0,9,0,304,266,1
1923,279572,0,1,0,0,79.6,5,0,79.6,1,3,2,3,0,0,5,0,1028,0,0,0,0,105,0,173,0,0,676,0,0,0,0,0,0,12,0,61,1,1
1924,281022,0,1,0,0,73.8,3,2,73.8,0,6,0,2,0,0,22,0,480,0,0,0,0,34,0,81,0,0,312,0,0,0,0,0,0,8,0,39,6,1
1925,281250,0,1,0,0,54.3,5,0,54.3,1,10,2,6,1,0,5,0,79,0,0,0,0,14,0,24,0,0,19,0,0,0,0,0,0,5,0,17,0,0
1926,282821,0,1,0,0,58.8,2,3,58.8,1,9,0,2,1,0,5,0,1742,5,0,0,0,237,0,303,0,0,995,0,0,0,0,0,0,11,0,154,37,1
1927,286488,0,1,0,0,73.5,2,3,73.5,1,7,0,8,1,0,5,0,1021,0,0,0,0,99,0,122,0,0,719,0,0,0,0,0,0,11,0,54,16,1
1928,287548,0,1,0,0,67.9,4,1,67.9,1,0,0,8,0,0,17,0,432,0,0,0,0,17,0,93,0,1,301,0,0,0,0,0,0,1,0,17,2,1
1929,290201,0,1,0,0,69.8,4,1,69.8,1,10,0,1,0,0,5,0,1732,8,0,0,0,57,0,355,0,1,962,0,0,0,0,0,0,12,0,235,102,1
1930,290757,0,1,0,0,74.5,5,0,74.5,1,5,0,2,0,0,5,0,651,0,0,0,0,68,0,92,0,0,132,0,0,0,0,0,0,294,0,54,11,1
1931,291334,0,1,0,0,82.9,4,1,82.9,1,7,0,8,1,0,5,0,4841,10,0,0,0,2323,12,823,0,0,1286,0,0,0,0,0,0,18,0,231,138,1
1932,293699,0,1,0,0,41.5,2,2,41.5,1,1,0,6,0,0,17,0,182,0,0,0,0,43,0,57,0,0,31,0,0,0,0,0,0,9,0,37,5,1
1933,294570,0,1,0,0,78.7,5,0,78.7,1,7,1,8,2,0,5,0,1618,3,0,0,0,242,0,407,0,1,894,0,0,0,0,0,0,25,0,43,3,1
1934,294594,0,1,0,0,51,5,0,51,1,7,0,8,0,0,5,0,865,5,0,0,0,5,0,214,0,0,551,0,0,0,0,0,0,1,0,54,35,1
1935,295741,0,1,0,0,51.9,4,1,51.9,1,7,0,3,1,0,35,0,707,0,0,0,0,109,0,215,0,0,257,0,0,0,0,0,0,21,0,87,18,0
1936,296332,0,1,0,0,84.3,5,0,84.3,1,8,4,8,2,0,5,0,1898,14,0,0,0,282,0,323,0,3,1255,0,0,0,0,0,0,3,0,15,3,1
1937,298696,0,1,0,0,81.8,4,1,81.8,0,7,1,7,0,0,5,0,455,3,0,0,0,17,0,112,0,0,222,0,0,0,0,0,0,26,0,58,17,1
1938,300398,0,1,0,0,78.3,4,1,78.3,1,11,0,2,1,0,5,0,1685,0,0,0,0,753,0,322,0,0,385,0,0,0,0,0,0,11,0,156,58,1
1939,302302,0,1,0,0,29.4,2,1,29.4,0,0,0,3,0,0,5,0,479,11,0,0,0,96,0,92,0,0,202,0,0,0,0,0,0,10,0,64,4,0
1940,305152,0,1,0,0,6.4,1,0,6.4,1,5,0,6,0,0,5,0,137,0,0,0,0,31,0,37,0,0,53,0,0,0,0,0,0,1,0,15,0,0
1941,305386,0,1,0,0,78.1,5,0,78.1,1,11,0,6,0,0,17,1,1082,2,0,0,0,23,0,203,0,0,826,0,0,0,0,0,0,6,0,20,2,1
1942,306107,0,1,0,0,54.9,5,0,54.9,1,11,0,4,1,0,17,0,987,0,0,0,0,14,0,267,0,0,527,0,0,0,0,0,0,12,0,118,49,1
1943,306466,0,1,0,0,82.6,5,0,82.6,1,0,0,8,1,0,5,0,1066,9,0,0,0,97,1,230,0,1,687,0,0,0,0,0,0,11,0,27,3,1
1944,306897,0,1,0,0,60.9,4,1,60.9,0,3,0,9,0,0,5,0,2389,0,0,0,0,1513,0,629,0,0,188,0,0,0,0,0,0,10,0,47,2,1
1945,307061,0,1,0,0,81.3,5,0,81.3,0,1,1,9,0,0,5,0,993,0,0,0,0,150,0,209,0,0,412,0,0,0,0,0,0,23,0,117,82,1
1946,307866,0,1,0,0,43.3,3,1,43.3,1,11,0,6,0,0,5,0,1425,0,0,0,0,229,0,323,0,1,742,0,0,0,0,0,0,3,0,107,20,1
1947,311917,0,1,0,0,60.4,4,1,60.4,1,9,0,5,2,0,17,0,2050,11,0,0,0,118,0,412,0,0,1191,0,0,0,0,0,0,18,0,199,101,1
1948,312537,0,1,0,0,87.8,5,0,87.8,1,8,4,8,2,0,5,0,12213,12,0,0,0,5475,0,4563,0,3,1799,0,0,0,0,0,0,19,0,210,132,1
1949,312782,0,1,0,0,58.5,5,0,58.5,1,8,0,8,0,0,5,0,231,0,0,0,0,42,0,122,0,0,31,0,0,0,0,0,0,9,0,26,1,1
1950,318933,0,1,0,0,66.6,5,0,66.6,0,0,1,7,0,0,17,0,1082,0,0,0,0,172,0,431,0,0,373,0,0,0,0,0,0,25,0,76,5,1
1951,319047,0,1,0,0,78.6,4,1,78.6,0,1,0,4,0,0,5,0,6317,8,0,0,0,3555,1,913,0,1,1301,0,0,0,0,0,0,97,0,331,110,1
1952,321942,0,1,0,0,80.2,5,0,80.2,1,8,1,8,2,0,5,0,9278,12,0,0,0,5258,0,1910,0,2,1587,0,0,0,0,0,0,8,0,288,213,1
1953,324002,0,1,0,0,80.2,5,0,80.2,1,0,1,3,1,0,5,0,1740,10,0,0,0,156,0,310,0,0,974,0,0,0,0,0,0,16,0,176,98,1
1954,324084,0,1,0,0,57.5,4,1,57.5,0,9,0,9,1,0,5,0,1825,15,0,0,0,328,0,431,0,0,1018,0,0,0,0,0,0,8,0,25,0,1
1955,324282,0,1,0,0,64.6,5,0,64.6,1,7,0,8,0,0,17,0,102,0,0,0,0,25,0,51,0,0,17,0,0,0,0,0,0,1,0,7,1,1
1957,332789,0,1,0,0,75.1,5,0,75.1,0,0,0,5,1,0,5,0,1467,3,0,0,0,811,0,207,0,2,362,0,0,0,0,0,0,11,0,49,22,1
1958,333059,0,1,0,0,62.6,5,0,62.6,1,6,0,1,0,0,17,0,300,0,0,0,0,5,1,69,0,0,168,0,0,0,0,0,0,9,0,44,4,1
1959,333323,0,1,0,0,74.2,5,0,74.2,1,6,1,7,0,0,5,0,623,0,0,0,0,142,0,126,0,0,289,0,0,0,0,0,0,9,0,49,8,1
1960,334259,0,1,0,0,15.5,1,1,15.5,0,3,0,4,0,0,22,0,273,0,0,0,0,65,0,68,0,0,101,0,0,0,0,0,0,5,0,33,1,0
1963,336207,0,1,0,0,67.4,5,0,67.4,1,0,0,8,0,0,17,0,1290,20,0,0,0,119,0,267,0,0,757,0,0,0,0,0,0,6,0,110,11,1
1964,339972,0,1,0,0,47.8,4,1,47.8,1,4,0,7,0,0,5,0,303,0,0,0,0,1,0,60,0,0,184,0,0,0,0,0,0,3,0,46,9,1
1965,341872,0,1,0,0,63.8,2,3,63.8,1,0,2,3,0,0,27,0,201,0,0,0,0,25,0,71,0,0,54,0,0,0,0,0,0,6,0,42,3,0
1967,342514,0,1,0,0,78.4,5,0,78.4,1,6,2,4,2,0,5,0,1661,6,0,0,0,127,0,250,0,0,1094,0,0,0,0,0,0,1,0,107,76,1
1968,342972,0,1,0,0,61.5,4,1,61.5,1,12,1,0,0,0,5,0,679,0,0,0,0,179,0,194,0,1,201,0,0,0,0,0,0,4,0,65,35,1
1969,343446,0,1,0,0,79.6,3,2,79.6,1,2,1,6,1,0,17,0,3516,3,0,0,0,1637,0,707,0,0,1006,0,0,0,0,0,0,17,0,115,31,1
1970,344282,0,1,0,0,47.4,5,0,47.4,1,12,0,9,0,0,5,0,65,0,0,0,0,0,0,19,0,0,23,0,0,0,0,0,0,3,0,20,0,0
1971,345068,0,1,0,0,79.5,3,2,79.5,1,0,0,5,0,0,27,1,544,4,0,0,0,6,0,80,0,0,369,0,0,0,0,0,0,6,0,74,5,1
1972,345357,0,1,0,0,82,5,0,82,1,12,0,2,0,0,5,0,2059,8,0,0,0,336,0,387,0,0,1118,0,0,0,0,0,0,6,0,126,78,1
1973,346025,0,1,0,0,82.4,5,0,82.4,1,0,0,4,0,0,17,0,558,0,0,0,0,138,0,217,0,0,127,0,0,0,0,0,0,10,0,63,3,1
1974,350188,0,1,0,0,73.4,5,0,73.4,1,5,1,7,1,0,5,0,735,5,0,0,0,61,0,149,0,0,388,0,0,0,0,0,0,33,0,94,5,1
1975,357668,0,1,0,0,29.3,3,0,29.3,1,12,0,9,0,0,5,0,166,0,0,0,0,7,2,61,0,0,45,0,0,0,0,0,0,8,0,38,5,0
1976,364177,0,1,0,0,48.8,4,0,48.8,1,0,2,6,1,0,5,0,786,0,0,0,0,1,0,132,0,0,565,0,0,0,0,0,0,3,0,50,35,0
1977,365244,0,1,0,0,55.6,5,0,55.6,0,3,0,0,0,0,17,0,780,7,0,0,0,242,0,119,0,0,318,0,0,0,0,0,0,9,0,61,24,1
1978,365642,0,1,0,0,70.4,5,0,70.4,1,0,2,9,1,0,5,0,1933,5,0,0,0,468,1,655,0,0,643,0,0,0,0,0,0,29,0,106,26,1
1979,366483,0,1,0,0,77,5,0,77,1,9,1,3,0,0,5,0,1370,19,0,0,0,13,0,379,0,0,770,0,0,0,0,0,0,3,0,113,73,1
1980,368194,0,1,0,0,49.1,3,2,49.1,0,9,0,4,0,0,17,1,360,0,0,0,0,45,0,82,0,0,148,0,0,0,0,0,0,29,0,51,5,1
1981,368824,0,1,0,0,53.7,5,0,53.7,1,10,1,4,1,0,17,0,239,0,0,0,0,73,0,54,0,0,46,0,0,0,0,0,0,12,0,43,11,0
1982,368963,0,1,0,0,67.4,4,1,67.4,1,12,2,0,0,0,27,0,634,0,0,0,0,43,0,113,0,0,391,0,0,0,0,0,0,8,0,65,14,1
1983,376439,0,1,0,0,87.3,4,1,87.3,1,4,1,10,0,0,5,0,1968,0,0,0,0,945,0,588,0,0,308,0,0,0,0,0,0,13,0,80,34,1
1984,376581,0,1,0,0,73,3,2,73,0,8,0,7,1,0,5,0,2333,16,0,0,0,208,0,483,0,0,1322,0,0,0,0,0,0,14,0,179,111,1
1985,380953,0,1,0,0,67,5,0,67,1,1,0,7,0,0,5,0,987,0,0,0,0,56,0,254,0,1,601,0,0,0,0,0,0,10,0,62,3,1
1986,383254,0,1,0,0,76.3,4,1,76.3,1,12,0,8,0,0,17,0,537,0,0,0,0,19,0,143,0,0,246,0,0,0,0,0,0,4,0,88,37,1
1987,386924,0,1,0,0,68.9,3,2,68.9,1,2,2,10,0,0,17,0,164,0,0,0,0,9,0,67,0,0,46,0,0,0,0,0,0,5,0,28,9,1
1988,386952,0,1,0,0,68.8,3,2,68.8,1,12,0,6,0,0,17,0,760,0,0,0,0,58,0,292,0,0,340,0,0,0,0,0,0,8,0,59,3,1
1989,388722,0,1,0,0,63.7,3,2,63.7,0,3,2,7,1,0,5,0,608,0,0,0,0,221,0,149,0,0,174,0,0,0,0,0,0,10,0,46,8,1
1990,388885,0,1,0,0,61.9,5,0,61.9,1,9,0,8,1,0,5,0,754,0,0,0,0,165,0,157,0,0,363,0,0,0,0,0,0,12,0,48,9,1
1992,392756,0,1,0,0,43.5,5,0,43.5,1,11,0,6,0,0,17,0,331,0,0,0,0,45,0,101,0,0,161,0,0,0,0,0,0,8,0,15,1,0
1993,392931,0,1,0,0,69.1,2,3,69.1,0,5,0,4,1,0,17,0,2943,7,0,0,0,1208,0,675,0,0,887,0,0,0,0,0,0,20,0,121,25,1
1994,393207,0,1,0,0,74.8,5,0,74.8,1,5,0,5,0,0,5,0,854,0,0,0,0,108,0,173,0,2,462,0,0,0,0,0,0,8,0,98,3,1
1995,396872,0,1,0,0,61.1,3,2,61.1,1,12,1,4,0,0,27,0,970,3,0,0,0,75,0,276,0,0,506,0,0,0,0,0,0,19,0,89,2,1
1996,398552,0,1,0,0,45,5,0,45,1,12,2,8,0,0,35,0,1171,13,0,0,0,61,0,295,0,0,706,0,0,0,0,0,0,12,0,81,3,0
1997,401869,0,1,0,0,67,3,2,67,0,7,2,7,0,0,5,0,824,0,0,0,0,137,2,212,0,0,348,0,0,0,0,0,0,17,0,76,32,1
1998,402470,0,1,0,0,70.7,5,0,70.7,1,9,2,4,1,0,5,0,1281,0,0,0,0,61,1,298,0,0,807,0,0,0,0,0,0,2,0,64,48,1
1999,404804,0,1,0,0,41.6,5,0,41.6,1,10,2,1,1,0,17,0,348,0,0,0,0,23,0,70,0,0,173,0,0,0,0,0,0,7,0,71,4,1
2000,405088,0,1,0,0,77.3,4,1,77.3,1,4,0,1,0,0,17,0,1192,0,0,0,0,304,0,295,0,0,474,0,0,0,0,0,0,10,0,74,35,1
2001,414117,0,1,0,0,76,3,2,76,1,12,0,4,0,0,17,0,778,0,0,0,0,43,0,208,0,0,456,0,0,0,0,0,0,12,0,56,3,1
2003,420087,0,1,0,0,37.6,0,3,37.6,1,6,0,3,0,0,5,1,342,0,0,0,0,60,1,67,0,1,161,0,0,0,0,0,0,7,0,42,3,0
2004,429958,0,1,0,0,58.3,5,0,58.3,0,5,0,6,0,0,5,0,411,0,0,0,0,41,0,63,0,0,270,0,0,0,0,0,0,8,0,28,1,1
2005,441018,0,1,0,0,61,5,0,61,0,7,0,6,0,0,22,0,532,0,0,0,0,228,1,87,0,0,182,0,0,0,0,0,0,10,0,24,0,1
2006,441888,0,1,0,0,70,4,1,70,1,3,0,1,0,0,17,0,730,0,0,0,0,135,0,170,0,0,341,0,0,0,0,0,0,15,0,57,12,1
2008,444677,0,1,0,0,86.9,5,0,86.9,1,3,1,2,0,0,5,0,1193,12,0,0,0,160,0,285,0,0,658,0,0,0,0,0,0,2,0,52,24,1
2010,489455,0,1,0,0,70,5,0,70,0,9,0,1,0,0,5,0,2391,0,0,0,0,711,0,633,0,0,721,0,0,0,0,0,0,20,0,225,81,1
2011,495284,0,1,0,0,65,4,1,65,1,7,1,7,0,0,17,0,901,5,0,0,0,71,0,200,0,0,585,0,0,0,0,0,0,4,0,30,6,1
2012,498857,0,1,0,0,72.6,5,0,72.6,1,5,1,7,1,0,5,0,951,14,0,0,0,16,0,228,0,1,621,0,0,0,0,0,0,4,0,62,5,1
2013,508818,0,1,0,0,69.9,5,0,69.9,1,3,0,3,0,0,17,0,1065,0,0,0,0,520,0,191,0,0,306,0,0,0,0,0,0,2,0,46,0,1
2014,512460,0,1,0,0,73.2,4,1,73.2,1,7,1,8,0,0,17,0,502,0,0,0,0,58,0,103,0,0,269,0,0,0,0,0,0,8,0,61,3,1
2015,544103,0,1,0,0,81,5,0,81,1,5,1,3,0,0,17,0,2040,0,0,0,0,325,0,536,0,4,869,0,0,0,0,0,0,9,0,190,107,1
2016,550383,0,1,0,0,73,4,1,73,1,7,1,5,0,0,5,0,805,3,0,0,0,83,0,157,0,3,497,0,0,0,0,0,0,3,0,56,3,1
2017,564450,0,1,0,0,58,5,0,58,1,11,1,7,0,0,17,0,192,0,0,0,0,1,0,56,0,0,90,0,0,0,0,0,0,6,0,38,1,0
2019,572652,0,1,0,0,73.7,4,1,73.7,1,11,1,6,0,0,17,0,778,5,0,0,0,7,0,111,0,0,605,0,0,0,0,0,0,10,0,38,2,1
2020,580389,0,1,0,0,70.6,4,1,70.6,1,2,1,8,0,0,17,0,1165,0,0,0,0,301,0,317,0,0,481,0,0,0,0,0,0,11,0,54,1,1
2021,581129,0,1,0,0,16,2,0,16,1,0,0,2,0,0,17,0,194,0,0,0,0,36,0,54,0,0,77,0,0,0,0,0,0,2,0,25,0,0
2022,588775,0,1,0,0,82.4,5,0,82.4,1,9,0,8,0,0,17,0,6962,12,0,0,0,3396,2,1886,0,1,1460,0,0,0,0,0,0,49,0,149,7,1
2023,591774,0,1,0,0,73.4,5,0,73.4,1,8,4,8,1,0,5,0,545,0,0,0,0,214,0,123,0,0,180,0,0,0,0,0,0,6,0,20,2,1
2025,606143,0,1,0,0,18.6,2,0,18.6,1,6,4,8,1,0,5,0,332,0,0,0,0,58,0,67,0,0,184,0,0,0,0,0,0,0,0,21,2,0
2026,704156,0,1,0,0,66.3,4,1,66.3,1,8,1,8,2,0,17,0,2961,2,0,0,0,542,0,434,0,0,1680,0,0,0,0,0,0,29,0,166,108,1
2027,705379,0,1,0,0,80.7,4,1,80.7,1,11,0,5,2,0,17,0,5234,27,0,0,0,1572,0,1214,0,0,1957,0,0,0,0,0,0,43,0,281,140,1
2029,749412,0,1,0,0,70.2,5,0,70.2,1,8,2,6,2,0,5,0,3686,7,0,0,0,1992,1,1071,0,0,351,0,0,0,0,0,0,12,0,181,71,1
2030,760729,0,1,0,0,81.5,5,0,81.5,1,11,0,5,2,0,5,0,6858,11,0,0,0,2518,3,1867,0,0,1790,0,0,0,0,0,0,33,0,434,202,1
2031,905042,0,1,0,0,78,4,1,78,0,0,0,8,1,0,5,0,2727,4,0,0,0,306,8,677,0,1,1340,0,0,0,0,0,0,21,0,236,134,1
2032,949618,0,1,0,0,60.3,5,0,60.3,0,9,0,4,1,0,5,0,1235,0,0,0,0,822,0,243,0,0,99,0,0,0,0,0,0,5,0,39,27,1
2033,958987,0,1,0,0,77.2,4,1,77.2,1,5,1,3,1,0,5,0,1190,0,0,0,0,20,0,321,0,0,676,0,0,0,0,0,0,16,0,115,42,1
2034,968578,0,1,0,0,73.4,2,3,73.4,0,0,0,3,1,0,5,0,827,3,0,0,0,99,0,146,0,1,547,0,0,0,0,0,0,4,0,24,3,1
2036,971027,0,1,0,0,67.2,5,0,67.2,0,11,1,8,1,0,5,0,2880,14,0,0,0,368,0,550,0,1,1654,0,0,0,0,0,0,25,0,174,94,1
2037,978739,0,1,0,0,56.5,4,1,56.5,1,8,1,8,1,0,5,0,5501,8,0,0,0,2529,15,1063,0,4,1390,0,0,0,0,0,0,116,0,250,126,1
2038,1035023,0,1,0,0,69.9,5,0,69.9,0,3,2,2,1,0,5,0,1808,20,0,0,0,127,0,366,0,0,1231,0,0,0,0,0,0,17,0,45,2,1
2039,1105478,0,1,0,0,81.2,3,2,81.2,1,6,1,7,2,0,5,0,1515,0,0,0,0,260,0,354,0,6,676,0,0,0,0,0,0,20,0,170,29,1
2041,1401935,0,1,0,0,9.5,0,2,9.5,1,11,0,6,1,0,5,0,183,0,0,0,0,98,0,34,0,0,41,0,0,0,0,0,0,2,0,8,0,0
2042,1402638,0,1,0,0,75,0,5,75,0,1,1,2,1,0,5,0,808,0,0,0,0,137,3,180,0,0,439,0,0,0,0,0,0,9,0,34,6,1
2043,1414443,0,1,0,0,17.8,0,2,17.8,0,12,0,9,1,0,17,0,1864,9,0,0,0,256,7,395,0,1,980,0,0,0,0,0,0,23,0,105,88,0
2044,1465690,0,1,0,0,80.9,5,0,80.9,1,11,1,3,1,0,17,0,3294,26,0,0,0,1141,0,788,0,1,1138,0,0,0,0,0,0,11,0,111,78,1
2045,1472925,0,1,0,0,62.2,3,2,62.2,0,0,2,3,1,0,5,1,939,2,0,0,0,224,3,243,0,0,380,0,0,0,0,0,0,8,0,59,20,0
2046,1488959,0,1,0,0,60.2,1,4,60.2,1,3,0,6,1,0,5,0,3329,4,0,0,0,825,0,523,0,2,1787,0,0,0,0,0,0,5,0,120,63,1
2047,1518989,0,1,0,0,72.2,4,1,72.2,0,7,2,7,1,0,5,0,4102,12,0,0,0,2308,0,586,0,1,982,0,0,0,0,0,0,12,0,118,83,1
2048,1618738,0,1,0,0,77.9,5,0,77.9,1,3,2,8,1,0,5,0,723,0,0,0,0,118,1,92,0,0,440,0,0,0,0,0,0,17,0,54,1,1
2049,1620151,0,1,0,0,22.5,1,1,22.5,1,8,1,8,1,0,5,0,885,2,0,0,0,118,8,179,0,12,500,0,0,0,0,0,0,10,0,53,3,0
